Eps: 0.8, min_samples: 36,  Adjusted Rand Index: 0.02122
Eps: 0.8, min_samples: 37,  Adjusted Rand Index: 0.02122
Eps: 0.8, min_samples: 38,  Adjusted Rand Index: 0.02123
Eps: 0.8, min_samples: 39,  Adjusted Rand Index: 0.02067
Eps: 0.8, min_samples: 40,  Adjusted Rand Index: 0.02123
Eps: 0.8, min_samples: 41,  Adjusted Rand Index: 0.02123
Eps: 0.8, min_samples: 42,  Adjusted Rand Index: 0.02067
Eps: 0.8, min_samples: 43,  Adjusted Rand Index: 0.02067
Eps: 0.8, min_samples: 44,  Adjusted Rand Index: 0.02067
Eps: 0.8, min_samples: 45,  Adjusted Rand Index: 0.02180
Eps: 0.8, min_samples: 46,  Adjusted Rand Index: 0.02296
Eps: 0.8, min_samples: 47,  Adjusted Rand Index: 0.02296
Eps: 0.8, min_samples: 48,  Adjusted Rand Index: 0.02296
Eps: 0.8, min_samples: 49,  Adjusted Rand Index: 0.02296
Eps: 0.9, min_samples: 1,  Adjusted Rand Index: 0.01046
Eps: 0.9, min_samples: 2,  Adjusted Rand Index: 0.01988
Eps: 0.9, min_samples: 3,  Adjusted Rand Index: 0.02146
Eps: 0.9, min_samples: 4,  Adjusted Rand Index: 0.02590
Eps: 0.9, min_samples: 5,  Adjusted Rand Index: 0.02482
Eps: 0.9, min_samples: 6,  Adjusted Rand Index: 0.02740
Eps: 0.9, min_samples: 7,  Adjusted Rand Index: 0.02587
